""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"YBL071W-A"	300.19627632312	1.61346927100102	0.225031507209268	7.1699705121762	7.50139224021303e-13	1.34285486440997e-11
"YBL081W"	1083.83369212974	1.16276285800317	0.115281010498061	10.0863347135799	6.34962937105162e-24	3.57096412858699e-22
"YBL086C"	281.881509573269	-1.45428964164637	0.243628194850756	-5.96929941765259	2.3827449063503e-09	2.53216452840404e-08
"YBL087C"	13105.2677630467	1.27708477256367	0.183860231745744	6.94595432866479	3.75910376885468e-12	5.97227611276787e-11
"YBL092W"	21832.5305110874	1.2366672192067	0.206217639808881	5.99690317643446	2.01115889679424e-09	2.15893830897422e-08
"YBR006W"	1192.13740559408	-1.01231943927589	0.0866099459027	-11.6882585334155	1.46356829939146e-31	1.55016275710545e-29
"YBR012C"	22.3915799297442	1.33845536426071	0.418314688552543	3.19963749992154	0.00137600534301127	0.00462207884874445
"YBR031W"	80201.0772716201	1.42607883745121	0.201248771944946	7.08614926525529	1.37895078732194e-12	2.34311022819009e-11
"YBR034C"	2362.42751018952	1.24281855809257	0.103383049474117	12.021492540745	2.73977374350125e-33	3.41397296861773e-31
"YBR040W"	63.3853878066519	1.2289390620028	0.331192521206973	3.71064859050604	0.000206728910419792	0.000854757466309549
"YBR045C"	86.3765945449202	-1.14217300008866	0.226856920644867	-5.03477256431897	4.78416507030426e-07	3.470704226231e-06
"YBR054W"	1885.16965912913	-1.55970327545313	0.136103189917655	-11.4597113880783	2.10214122289048e-30	1.9645746281572e-28
"YBR064W"	1.92599118696881	-4.00162533718684	1.66716849580482	-2.40025249232836	0.0163837663809177	0.0386197460499749
"YBR067C"	10000.8895381427	1.22951584752445	0.191446009085086	6.42225896167941	1.3426675233581e-10	1.69973149620333e-09
"YBR069C"	5811.7934216987	1.54531240573382	0.140993899866794	10.9601366243063	5.94096116370396e-28	4.29031911310667e-26
"YBR084W"	3042.82689926667	1.08231857886909	0.148259869382033	7.30014523404301	2.87457270374521e-13	5.48585871840865e-12
"YBR088C"	1473.88569152716	1.22948371064166	0.108590873050531	11.3221643412844	1.01923990255052e-29	8.75306700095749e-28
"YBR092C"	5516.34640909242	1.4818787288843	0.167624171770116	8.84048352475431	9.53052417391713e-19	3.44127733666156e-17
"YBR104W"	576.704199618651	1.20336756024387	0.153655831141058	7.8315775672657	4.8178595932166e-15	1.1424439445855e-13
"YBR126W-A"	247.828488051155	1.37803131117689	0.347762945223713	3.96255935286727	7.41505649081184e-05	0.00034452335398548
"YBR147W"	162.116428769617	-1.10826940105582	0.150280416166484	-7.37467615093678	1.64745022025927e-13	3.23298432184666e-12
"YBR169C"	2632.0872028665	-1.06782893977521	0.121078122484277	-8.81933843922855	1.15137944104619e-18	4.11068334148796e-17
"YBR181C"	18340.7579187325	1.41880539404495	0.225230593302708	6.2993458092884	2.98904470250144e-10	3.63200364902422e-09
"YBR187W"	5277.74148757794	1.00425850680389	0.175598871095153	5.71904876461139	1.07122051221076e-08	1.02413144608551e-07
"YBR189W"	30310.0442673621	1.67838081152132	0.238071420404806	7.04990464066404	1.79040447099337e-12	2.9707625099642e-11
"YBR191W"	14392.6847804514	1.31374947810434	0.185719270807283	7.07384576944406	1.5069777143941e-12	2.53355644840596e-11
"YBR191W-A"	1012.27214752363	1.51515552063555	0.528485805514639	2.86697486446224	0.00414415925098223	0.0118577811976551
"YBR230W-A"	105.153331570711	1.00160688892417	0.282324894887205	3.54771012780977	0.000388595641068112	0.00149940819610677
"YBR247C"	945.964121976422	1.50589540052246	0.148857937478265	10.1163258475373	4.6764187735899e-24	2.65345011662177e-22
"YBR255W"	154.035637878492	-1.10653196231688	0.248208725669609	-4.45807035724355	8.27007597378294e-06	4.75192882580385e-05
"YBR267W"	739.61842333634	1.98385975626937	0.172037818935124	11.5315328254509	9.14999076917522e-31	8.94587559047823e-29
"YBR284W"	206.822041095423	-1.09618843562744	0.180406868454484	-6.07620122791503	1.23062965407666e-09	1.37260466555466e-08
"YBR285W"	111.008357828452	-1.22982297345347	0.189044582064696	-6.50546532474861	7.74532491015350e-11	1.02331683584253e-09
"YBR300C"	21.1389931056254	1.41839705446686	0.454083584726581	3.12364750053876	0.00178624310131098	0.00577982429166562
"YBR301W"	34.0837735574736	1.10275399275605	0.336694453124934	3.27523659068676	0.0010557351715867	0.00365823174233015
"YCL026C-A"	54.4664067015595	1.20217286023232	0.314083721480307	3.82755545103186	0.000129422233403069	0.000568009871047311
"YCL036W"	539.834375416809	1.9174557691874	0.249877966516211	7.67356880608762	1.67275736607283e-14	3.72995546013783e-13
"YCL037C"	47.6128407497127	1.38120774739322	0.376524814057163	3.66830470616349	0.000244164091640062	0.000990212381858706
"YCL048W-A"	114.501827369807	-2.20827484038873	0.256318990431799	-8.61533839794169	6.97353180732893e-18	2.30816638726955e-16
"YCL054W"	557.4459787125	1.42072531346713	0.276824070132238	5.13223186404439	2.86326465663239e-07	2.15083296606369e-06
"YCR020W-B"	24.304164453059	1.33351144118379	0.405866287020097	3.28559302368901	0.00101767932350418	0.00354569742372209
"YCR024C-A"	924.223397909065	1.35120429466427	0.182431869283672	7.40662418233087	1.29554926625541e-13	2.59722889181486e-12
"YCR031C"	31699.1388166678	1.36483957652811	0.211551771358234	6.4515629803777	1.10702425972506e-10	1.41837483277273e-09
"YCR034W"	3828.99233253811	1.00199137404207	0.105386308613298	9.50779458192007	1.94747373473882e-21	8.65468222675887e-20
"YCR047C"	549.293087257463	1.11408799012713	0.222790733192889	5.00060291629172	5.71513108492794e-07	4.06715095685521e-06
"YCR057C"	1987.26123660067	2.21344792727297	0.128066704885868	17.2835549196458	6.25698877441965e-67	7.95263273228737e-64
"YCR072C"	1092.69349280721	2.12639955859138	0.147637901988565	14.4028025998099	4.96870850114658e-47	2.31022067030116e-44
"YCR091W"	323.047541479632	-1.75853633111418	0.210671764155212	-8.34728060576065	6.98526229518773e-17	2.05515471694065e-15
"YCR101C"	63.0742779530317	-1.42704456583518	0.313782510070829	-4.54787797290888	5.41895390586236e-06	3.2549576627368e-05
"YCR104W"	21.8896122259662	1.32512268580185	0.469902795513461	2.81999319530308	0.00480246678671484	0.0135042816060057
"YDL003W"	440.243516653219	1.20465021842403	0.177043564658905	6.80425871872229	1.01570862578354e-11	1.53321337692504e-10
"YDL014W"	9749.23069721224	1.47790758141394	0.121607188320367	12.153126816159	5.52128163920043e-34	7.30994683689974e-32
"YDL019C"	1264.22080202166	-1.07515440142486	0.185365577916062	-5.80018368842849	6.62423161019237e-09	6.65039366236532e-08
"YDL039C"	1005.06166197536	1.12406437311908	0.173191671376038	6.49029115654461	8.56706473320794e-11	1.12255044081518e-09
"YDL050C"	103.928810629855	1.03212737823735	0.289080321902134	3.57038269310759	0.00035646006407896	0.00138975687559619
"YDL061C"	9456.73898797072	1.59317291855777	0.245173992832481	6.49813179673723	8.13235467634594e-11	1.07000235958962e-09
"YDL063C"	512.742898929529	1.8004526764326	0.25185507638125	7.14876468762192	8.75622801244449e-13	1.54571747275235e-11
"YDL075W"	9179.47967721906	1.10497230814401	0.199471623161964	5.53949624827992	3.03342944233187e-08	2.6923804617345e-07
"YDL081C"	15632.0526772116	1.68477807614466	0.237625014426425	7.09007037921215	1.34043814079312e-12	2.28991515718825e-11
"YDL082W"	7781.36682676717	1.35931056048782	0.170074260388154	7.9924531636093	1.32279772563714e-15	3.41722745789594e-14
"YDL083C"	19120.7274235382	1.4753756791585	0.177782991448482	8.29874481882608	1.05217094464857e-16	3.01195781677553e-15
"YDL085W"	295.681003475629	-1.26490557141752	0.212876344909346	-5.94197336466007	2.81611185501719e-09	2.96789234471546e-08
"YDL110C"	1028.01681668231	-1.03088430758953	0.108322426568716	-9.51681327906351	1.78571018577327e-21	7.99168185252757e-20
"YDL121C"	485.145648083704	1.06310683679844	0.201362159143285	5.27957606991073	1.29483114906486e-07	1.02346417317254e-06
"YDL130W"	21323.1224677107	1.59650383713621	0.243253765930994	6.56312074358224	5.26931448572749e-11	7.13997730422137e-10
"YDL133C-A"	500.635174713772	1.87761525855334	0.673078287496535	2.78959415781631	0.00527741485348742	0.0146262413405637
"YDL136W"	5247.63363992408	1.04255607733729	0.203928262051544	5.11236680413513	3.18147302105478e-07	2.37582386002387e-06
"YDL148C"	394.645490958154	1.24554699729324	0.304471628207157	4.09084749415728	4.2979970075937e-05	0.000210429668592126
"YDL153C"	394.851465369791	1.0863099236623	0.330256633139832	3.28929025084063	0.00100440387472126	0.00350136402844411
"YDL166C"	422.82584450575	1.00964794467931	0.157600695474179	6.40636731736202	1.4902768181637e-10	1.88284476728237e-09
"YDL167C"	905.34139678793	2.02698872711545	0.17753728908611	11.4172562707788	3.42888643397923e-30	3.08199556373823e-28
"YDL169C"	82.7078607534286	-1.21558485752313	0.202859325703797	-5.99225524045199	2.06950772250096e-09	2.21409454149724e-08
"YDL184C"	1805.21651377575	1.3464253434096	0.50549166280122	2.66359554962446	0.00773104524684953	0.0204093086164456
"YDL185C-A"	18.3940386795652	1.86028167028941	0.633347185488116	2.93722260541145	0.0033116629468382	0.00980690495207679
"YDL204W"	12223.9463480016	-1.71017936052141	0.129310332320915	-13.2253883338354	6.26130130544575e-40	1.47372480726325e-37
"YDL208W"	1443.86149996795	1.04277635293337	0.122074395409097	8.54213817270035	1.31760744619515e-17	4.22898753564151e-16
"YDL223C"	7590.22070848437	-1.16515536914365	0.137429760146952	-8.47818818789879	2.28727794818271e-17	7.09056163936639e-16
"YDL227C"	517.278041630855	1.23831019411271	0.161930464895605	7.6471724756119	2.05446683032502e-14	4.51769436218529e-13
"YDL228C"	1760.89660648576	1.76508577733994	0.236420426609772	7.46587679690359	8.27467432091833e-14	1.70179790645424e-12
"YDL229W"	62124.471075867	1.96675159530283	0.19754687545811	9.95587295795965	2.37727239350911e-23	1.2912449624573e-21
"YDL232W"	85.3344797559696	2.17787838615101	0.392656684189365	5.54652059635051	2.91410314603733e-08	2.59735280407675e-07
"YDR012W"	35236.761180721	1.07749912652615	0.173006316984819	6.22809123565529	4.72152103132869e-10	5.60846096338203e-09
"YDR018C"	177.644465496325	-1.02468682519452	0.165339955121332	-6.19745435664704	5.73836716653865e-10	6.7035520851752e-09
"YDR021W"	112.862057593219	1.10782367377161	0.325955848784643	3.39869242384277	0.000677088144967245	0.00247292825360163
"YDR025W"	15524.6726224683	1.20740420339425	0.168566870830579	7.16276097103192	7.90681494942348e-13	1.40750165276152e-11
"YDR064W"	30283.8193963718	1.43802033547858	0.204168164487282	7.04331323685949	1.87721565125748e-12	3.09862479577696e-11
"YDR070C"	1209.20590203731	-1.33693226040144	0.179269746346643	-7.45765689775835	8.80746550645736e-14	1.79972486474394e-12
"YDR074W"	27655.2896395203	-1.01846841237244	0.137757332880893	-7.39320652536896	1.43329589679004e-13	2.84643607003148e-12
"YDR088C"	63.7892506899189	-1.0462727919378	0.331414882433483	-3.15698795496244	0.0015940793087682	0.00524642841396727
"YDR101C"	2297.17089270172	1.71516050772424	0.127815841567794	13.4189978854422	4.67998795929689e-41	1.29310102092747e-38
"YDR120C"	963.73857253208	1.20631466210285	0.189695444093099	6.35921789197432	2.02783585886758e-10	2.51697204748115e-09
"YDR165W"	532.547652334884	1.1538296190257	0.15188793135718	7.5965852501628	3.04047028614727e-14	6.572173016485e-13
"YDR184C"	247.477527728844	1.36230675369011	0.190584986314706	7.14802765964255	8.80335767773e-13	1.54973235573336e-11
"YDR234W"	2081.99648601514	1.14478212999811	0.174087773487156	6.5758904664409	4.83628487396533e-11	6.62383413233829e-10
"YDR247W"	539.247351213809	-1.23647219627112	0.125823384609171	-9.82704606231836	8.61074165710412e-23	4.30876088432257e-21
"YDR299W"	356.861316253715	2.52380242653185	0.312300161417749	8.08133564540775	6.40612226982259e-16	1.69628779269677e-14
"YDR300C"	736.999963699844	1.02341235252811	0.116626780560298	8.77510592002486	1.70743082005639e-18	6.02817936747687e-17
"YDR314C"	49.523905828608	-1.17619047226458	0.308283540806415	-3.8152879300266	0.00013602423289417	0.000592483893106545
"YDR321W"	4113.85238226948	1.27050003437604	0.179519094685626	7.07724176417526	1.47051864449923e-12	2.4920389295447e-11
"YDR324C"	793.502792106661	1.35124233983104	0.196716169654891	6.86899476642713	6.46558780856693e-12	9.9248334597688e-11
"YDR363W"	130.651219287232	-1.13675546553414	0.276516971415494	-4.11097901049284	3.93985018968685e-05	0.000194241644340263
"YDR379W"	307.252669796701	-1.03389429283407	0.249763524381748	-4.13949272774445	3.48074633933478e-05	0.000173900495176671
"YDR382W"	18359.8366012059	1.1857262185772	0.203786622882115	5.81846934704402	5.93889476939627e-09	6.00982106043206e-08
"YDR398W"	1742.73893814399	1.7422727606132	0.123916037259356	14.0601071430862	6.67850263812328e-45	2.49658142736902e-42
"YDR399W"	2323.60013295127	1.24117637091953	0.196084537367824	6.32980237799821	2.45475391646946e-10	3.01157550949101e-09
"YDR417C"	17.006490137595	2.1870207258871	0.610646492549484	3.58148413619173	0.000341647886253996	0.00133940303340169
"YDR418W"	16179.0709721619	1.00082692003899	0.16443311006372	6.08652916466254	1.15384647405489e-09	1.29324415213736e-08
"YDR447C"	5455.02167449044	1.11231949444832	0.172403551422559	6.45183631816286	1.1050289514122e-10	1.41837483277273e-09
"YDR449C"	236.229055085693	1.63070121094805	0.275464374168657	5.91982616942557	3.22282074410417e-09	3.37413934576309e-08
"YDR453C"	794.897974400825	-1.21035741782429	0.160414314114409	-7.54519585428674	4.51608287382124e-14	9.56656888771132e-13
"YDR461W"	612.981636348691	1.28577345516211	0.283658126888103	4.53282784197937	5.8199247613254e-06	3.47350015953291e-05
"YDR465C"	943.537933367925	1.22693374762875	0.160349382152747	7.65162753455442	1.98451355080369e-14	4.37902208866578e-13
"YDR471W"	5251.48454934448	1.17064867141604	0.15331038791982	7.63580790121202	2.24408712772127e-14	4.90074697480022e-13
"YDR491C"	62.4253792813907	1.14204996709762	0.296728004018884	3.84881086931364	0.000118692601437959	0.000526372283418162
"YDR496C"	548.594683800392	1.88530732625832	0.268854759994716	7.01236357613816	2.34325309229874e-12	3.82811655567056e-11
"YDR500C"	12648.8362864907	1.09045088867578	0.162087754578458	6.72753405407904	1.72562457093802e-11	2.51521654777778e-10
"YDR505C"	570.663233360285	-1.11474177360124	0.289834081802337	-3.84613764768176	0.000119994369385375	0.000530295005176675
"YDR524C-B"	21676.6947648418	1.31943483265448	0.16649443705967	7.92479830531276	2.28516939223658e-15	5.67275448736855e-14
"YDR528W"	377.676110540421	1.3507212666899	0.148506894407463	9.09534383625241	9.42876537245891e-20	3.60962674349255e-18
"YEL017C-A"	350.516666152697	1.77596373472787	0.618879857011293	2.86964216819786	0.00410936551668422	0.011779439719679
"YEL026W"	4175.02658875487	2.03881587268039	0.220177973727548	9.25985391800934	2.04712094404369e-20	8.23383139202381e-19
"YEL039C"	612.581667627256	-1.61705962981729	0.1463573334105	-11.048709293451	2.22389176539654e-28	1.68248002013036e-26
"YEL046C"	10479.8410681999	1.34859896084473	0.149509576433118	9.0201510365994	1.87830158096805e-19	7.06308079707216e-18
"YEL048C"	105.103155194343	1.30101897133014	0.242166767091001	5.37240921600628	7.76915470727607e-08	6.37070685996638e-07
"YEL053W-A"	13.796283153114	3.39353380679202	0.696272810545112	4.87385656225068	1.09440464593422e-06	7.4067534876592e-06
"YEL054C"	15291.4305871138	1.47241191533705	0.19295277928105	7.63094432131695	2.33040319283361e-14	5.07181927755398e-13
"YEL073C"	106.527251844473	-1.20649144205177	0.207346416325417	-5.8187233878123	5.92987713345169e-09	6.00982106043206e-08
"YER011W"	1606.66638921665	1.30504314978045	0.166252625991874	7.84975961729616	4.16835443808488e-15	9.95860618572535e-14
"YER033C"	283.662264113359	-1.09168726689822	0.196774462006921	-5.54791132835024	2.89102422824486e-08	2.58040154080001e-07
"YER046W-A"	13.1735685128507	-1.33716111103029	0.538990889931268	-2.48086031880948	0.0131065722268375	0.0319494693139825
"YER053C"	1788.65611932866	-1.27145269921357	0.103514718799997	-12.2828203945584	1.12023658227289e-34	1.69502463817719e-32
"YER054C"	237.474682363141	-1.79497387003998	0.173699971325904	-10.3337603129028	4.95780892564838e-25	3.00065483071385e-23
"YER056C"	10411.183888204	1.68995715469365	0.14154668524381	11.9392209841068	7.39121883780186e-33	8.69836957670941e-31
"YER056C-A"	5701.94699512215	1.25860206073037	0.173585774916942	7.25060599771264	4.14911021164463e-13	7.75517511617695e-12
"YER067W"	1584.52086222021	-1.22998668250905	0.128409320153012	-9.57864025012673	9.83309295476128e-22	4.5612631917889e-20
"YER068C-A"	8.93659879586348	-1.64038007702839	0.566173409477258	-2.89731034621166	0.00376377226989856	0.0109317974292529
"YER070W"	5699.17536692687	1.95761977745442	0.0973553064080553	20.1079925653898	6.28150138247705e-90	3.99189412856417e-86
"YER074W"	13979.0608032755	1.38867852936324	0.209131669402392	6.64021156303816	3.13233227814596e-11	4.39425422243213e-10
"YER096W"	232.467560944929	-1.51845396594495	0.135534576672208	-11.2034434550037	3.92186880755102e-29	3.19531747076753e-27
"YER102W"	14202.4731654678	1.42878943018087	0.143528970135558	9.95471108607151	2.4052047035269e-23	1.29534541448419e-21
"YER110C"	5799.99704450786	1.46073953695952	0.157687628282454	9.26350121991186	1.97836181650232e-20	8.00795499609696e-19
"YER116C"	203.09237779092	-1.22846170664081	0.224241301514998	-5.47830260679542	4.2942528237712e-08	3.6778944332973e-07
"YER117W"	16462.6310614572	1.23238997497862	0.171956847166378	7.16685607631671	7.67396322757459e-13	1.36988866042799e-11
"YER121W"	35.1601870821441	-1.1826315598848	0.380069174440046	-3.11162188206179	0.00186062649248049	0.0059869779036524
"YER126C"	859.397660653459	1.43285908487105	0.148898073306459	9.62308680732199	6.38846585381403e-22	3.02975376873046e-20
"YER131W"	5842.64995455091	1.45057021878415	0.139362579886744	10.4086062410942	2.26513566162918e-25	1.43949371296534e-23
"YER133W"	1174.29134585363	-1.04937589662799	0.25033318806416	-4.19191679993718	2.76607443790057e-05	0.000141078676186663
"YER137C"	34.087905519824	1.14085646951057	0.422534728182433	2.70003006479031	0.00693332102507297	0.0185677434110151
"YER145C"	7535.25390609126	1.31437200419588	0.167527290435066	7.84571875294153	4.30480736838089e-15	1.02460864517081e-13
"YER145C-A"	34.7287118766322	1.03282728845351	0.404772298745498	2.55162542410764	0.0107221723879019	0.0269645451227211
"YFL034C-A"	881.053535583338	1.60992004585077	0.182317032635492	8.83033264955282	1.04364868873592e-18	3.74711153498123e-17
"YFL045C"	12003.584448137	1.07437979043075	0.148990924828287	7.21104182465462	5.55253950753136e-13	1.0168988060623e-11
"YFL051C"	20.1800812773434	-1.0029359346609	0.399981806358559	-2.50745388594457	0.0121604447783703	0.0299185546134506
"YFR016C"	304.848129276908	-1.41610080926923	0.427676178608595	-3.31115194181818	0.000929127443799857	0.00325861197866892
"YFR031C-A"	22251.6361267847	1.60740244352856	0.214138861001165	7.50635562369883	6.07961194083202e-14	1.26261221843096e-12
"YFR032C"	32.4279934226266	1.65795286551888	0.380280955662201	4.35981040026527	1.30175183261941e-05	7.13158008301412e-05
"YFR032C-A"	4830.76036642457	1.40499030619871	0.228351459193423	6.15275379085105	7.61489753700819e-10	8.78269942789239e-09
"YFR052C-A"	3210.8650979517	-1.04282493410166	0.209037443614226	-4.98869923048894	6.07872007678357e-07	4.30181136836967e-06
"YGL030W"	26812.8893328692	1.48606352491561	0.225728340780878	6.58341579871968	4.59761012216032e-11	6.3105426190775e-10
"YGL031C"	11371.7738259731	1.00242962022359	0.171201563514359	5.85525972804284	4.76265114706299e-09	4.89751586401057e-08
"YGL033W"	3.71277400996809	2.80401925193495	1.0811298530407	2.59360080017085	0.00949766933898441	0.0242790380729067
"YGL049C"	489.154575077916	-1.07403754509243	0.197846426321997	-5.42864263489107	5.67842549076598e-08	4.74197030142152e-07
"YGL072C"	131.504040080694	1.81984050218963	0.304952393632363	5.96762163599723	2.40736814093892e-09	2.55406085737342e-08
"YGL076C"	24269.8107909022	1.18982412032781	0.163484731266368	7.27789140374955	3.39078101922676e-13	6.39418794575254e-12
"YGL102C"	846.613994358061	1.30407510727915	0.150767109425943	8.64959945338552	5.1680500656378e-18	1.72857674563833e-16
"YGL103W"	23034.5397608434	1.45483384578822	0.209079923264541	6.95826659524586	3.44484875025204e-12	5.52828631511407e-11
"YGL123W"	62115.7320730193	1.20382245313894	0.185736552691278	6.48134379418506	9.09092567206251e-11	1.18386952143355e-09
"YGL135W"	32126.8953331115	1.80866306163732	0.208082253955034	8.69205819938957	3.55931656164242e-18	1.20316259304455e-16
"YGL147C"	14951.6351757221	1.41522171664387	0.227916316619551	6.20939184010342	5.31900438407046e-10	6.25968015940144e-09
"YGL148W"	5540.06302274091	1.09164936573278	0.177691141184099	6.14352160979012	8.07116856545583e-10	9.27527599158622e-09
"YGL152C"	7.27247429277022	-2.05407881011791	0.764458854235061	-2.68697104983273	0.00721032017631681	0.0192285290476262
"YGL156W"	883.571594304414	-1.22380018726069	0.140017620732166	-8.74032983035507	2.32430835543716e-18	8.07157355125854e-17
"YGL171W"	432.014071230464	1.49115336598063	0.24815205335885	6.00903093807686	1.86635511207703e-09	2.01369893671469e-08
"YGL180W"	280.216941781299	-1.14169760678292	0.252126180387449	-4.52827867787647	5.94661222330583e-06	3.53514692975758e-05
"YGL189C"	15842.6038834714	1.09830169387254	0.220613695618091	4.97839307208664	6.41143474953748e-07	4.52216069182139e-06
"YGL197W"	1016.74458636998	-1.17946248059336	0.206358154370397	-5.71560878799249	1.09311961180641e-08	1.04077050054377e-07
"YGL226C-A"	280.012463352112	1.2566363285383	0.241795636144787	5.1971009426565	2.02420459532322e-07	1.55360147382598e-06
"YGL227W"	497.179598365962	-1.19339066701822	0.215672703626953	-5.53334124786798	3.14187353290818e-08	2.77699670398212e-07
"YGL258W-A"	31.4703730041132	-1.47139357058139	0.346969455012296	-4.24070058423225	2.22823209411674e-05	0.000115949161355531
"YGL259W"	61.6306859723345	-1.33256740255166	0.245171796671364	-5.43523937354784	5.47229180357913e-08	4.58791746856799e-07
"YGR008C"	2890.06926748924	-1.07429704767985	0.107087301332974	-10.0319742332422	1.10289001765076e-23	6.14812812471103e-22
"YGR014W"	5473.402283521	1.33933643939187	0.12023256503701	11.1395480831637	8.05269227836843e-29	6.39685742862892e-27
"YGR027C"	19186.2747583241	1.16884142682967	0.227329945503696	5.1416078257524	2.72397248364919e-07	2.05348103601312e-06
"YGR030C"	68.2094056322395	1.16233575839292	0.27438120495868	4.23620764610301	2.27326568149271e-05	0.000117835264322073
"YGR034W"	14831.2430396554	1.61232649393088	0.208359858373742	7.7381819440422	1.00848462250987e-14	2.32207238262689e-13
"YGR050C"	124.889439795216	1.04563828228064	0.266272106771827	3.92695387796165	8.60284699565885e-05	0.000393600379103038
"YGR064W"	470.289968718599	1.53830428630285	0.193470781480376	7.9510935684047	1.84872243696956e-15	4.66215519323078e-14
"YGR070W"	341.836994989789	-1.33628108671572	0.219001762008635	-6.10169102960475	1.04952105377753e-09	1.18467252162633e-08
"YGR079W"	952.236809021343	1.94061955312545	0.150985465922534	12.8530222513015	8.27143841905276e-38	1.54602915156118e-35
"YGR085C"	7109.43826941924	1.23859568415168	0.133497166516823	9.27806721647232	1.72580628517578e-20	7.03044803993084e-19
"YGR103W"	1990.61205118326	1.93427124483808	0.19897464464833	9.72119461882558	2.4489130559637e-22	1.19714172851149e-20
"YGR126W"	64.626256037777	-1.05121052386957	0.219434331724051	-4.79054720202817	1.66327088546777e-06	1.09195108234997e-05
"YGR128C"	594.645286323942	1.369872096009	0.217388357443293	6.30149706322863	2.94784369121808e-10	3.59569033736869e-09
"YGR130C"	986.949376254217	-1.07778200258764	0.195336701006652	-5.51756017703473	3.43738397877064e-08	2.99651237106824e-07
"YGR138C"	281.147887122921	-1.1580706106345	0.176807296275925	-6.54990283221809	5.75745325436678e-11	7.71911717964154e-10
"YGR145W"	534.241810928152	1.54875656166146	0.303821718599114	5.09758344071842	3.44016793979367e-07	2.55400318427439e-06
"YGR159C"	8459.23364824783	2.84689106503062	0.197685060897135	14.4011441841425	5.08939250735111e-47	2.31022067030116e-44
"YGR160W"	6.50468378238769	3.7652901544073	1.18077711958107	3.1888237771267	0.00142852933403919	0.00477805469358899
"YGR164W"	39.3843320209479	1.89546384668526	0.425323139981825	4.45652650539131	8.32983061843487e-06	4.77545699980775e-05
"YGR176W"	44.7881010064595	1.72788255078705	0.470294551162284	3.6740433128914	0.000238742235632225	0.000970701796188605
"YGR177C"	618.186485837006	1.00520420694655	0.153205152636478	6.56116448858401	5.33891872333536e-11	7.21889967804174e-10
"YGR189C"	6531.09824464332	1.29315438391773	0.102103686807463	12.6651095993843	9.22913797876929e-37	1.54345189092313e-34
"YGR214W"	19174.7930867521	1.58316026505717	0.208432026597729	7.59557104011011	3.06438062186257e-14	6.60140300065647e-13
"YGR225W"	54.0601222165549	-1.40367902093202	0.230315466021816	-6.09459297361759	1.09716251688898e-09	1.23406509642999e-08
"YGR236C"	14.7303397365273	-1.27263513861653	0.429800516816131	-2.96099024739182	0.00306651649221192	0.00917500579473011
